'Refurbished Lenovo ThinkPad T510 15.6" Display Core i5 2.4GHz/4GB/160GB',224.98,'Lenovo','15.6 in','4 GB','160 GB','Intel Core i5','2 GHz','Windows 10',nan
'Refurbished Lenovo ThinkPad T420 i5 2.5GHz 4GB 320GB DVD Windows 10 Pro 64 Laptop CAM',239.9,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo 80E301Y6US G50 AMD A8-Series A8-6410 2.00 GHz 4 GB Memory 1 TB HDD 15.6 Windows 10 Home Laptop',279.0,'Lenovo',nan,nan,'1000',nan,nan,nan,nan
'"Lenovo Y700-17ISK 80Q0 80Q000C1US Y700-17ISK 80Q0 Notebook"',800.91,'Lenovo','17.30 in','8 Gigabytes','1 Terabytes','Intel i5-6300HQ','2.3 Gigahertz','Windows 10',nan
'Lenovo Thinkpad T440 20B6008EUS (14" HD, i5-4200U 1.6GHz, 4GB RAM, 500GB 7200rpm Hard Drive, Windows 7 Pro 64)',375.0,'Lenovo','14"','4 GB','500 GB','Intel Core i5','1.60 GHz','Microsoft Windows','8.60 Hour'
'Lenovo Ideapad Miix 510 Core i5 128 GB M.2 SSD 12.2 inch Windows 10 Home 2-in-1 Laptop',847.64,'Lenovo','12.20 in','8.00 GB','128.00 GB','Intel Core i5','2.50 GHz','Windows 10','8.00 h'
'Lenovo 10.1" Yoga Book Multi-Touch 2-in-1 Notebook # ZA150000US',400.29,'Lenovo','10.1\"',nan,nan,nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo ThinkPad T440 14" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 120GB Solid State Drive',300.0,'Lenovo','14.0"','8 GB','120 GB','Intel Core i5','1.90 GHz','Windows 10','1 hour'
'Lenovo Flex 5 14" FullHD Touchscreen Laptop i7-8850U 16GB 1TB 512 SSD Win10',1162.49,'Lenovo','14.00 Inches','16 Gigabytes','1 Terabytes','Intel i7-8550U','1.8 Gigahertz','Windows 10','0 h'
'Lenovo Flex 5 2-in-1 Laptop: Core i5-8250U, 8GB RAM, 128GB SSD, 14-inch Full HD Touch Display, Windows 10',634.9,'Lenovo','14\"','8 GB','128 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo Black 15.6" ThinkPad T510 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 128GB Solid State Drive and Windows 10 Pro',257.47,'Lenovo','15.6"','4 GB','128 GB','Intel Core i5','2.40 GHz','Windows 10',nan
'Lenovo Flex 5 14" FullHD Touchscreen Laptop i5-8250U 8GB 256GB SSD Nvidia 940MX',849.99,'Lenovo','14.00 Inches','8 Gigabytes','256 Gigabytes','Intel i5-8250U','1.6 Gigahertz','Windows 10',nan
'Lenovo IdeaPad 310-15ABR Notebook - AMD A12-9700P 2.5GHz Quad-Core, 12GB DDR4 SDRAM, 1TB HDD 5400rpm SATA, 15.6" LED 1366x768, AMD Radeon R7, 1x USB 3.0, DVDRW, HDMI, Win 10 Home',539.98,'Lenovo','15.60 in','12.00 GB','1.00 TB','AMD A12','2.50 GHz','Windows 10','5.00 h'
'Lenovo ThinkPad T470s - 14" - Core i5 7300U - 8 GB RAM - 256 GB SSD',1349.42,'Lenovo','14.00 in','8.00 GB','256.00 GB','Intel Core i5 i5-7300U','2.60 GHz','Windows 10 Pro (English)','0 h'
'Refurbished Lenovo ThinkPad X220 12" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 4GB RAM, 320GB Hard Drive',223.39,'Lenovo','12.0"','4 GB','320 GB','Intel Core i5','2.5 GHz','Windows 10','5 hours'
'Refurbished Lenovo ThinkPad T510 Intel Core i5 4GB Memory 250GB HDD 15.4" Notebook Windows 7 Professional 64-bit (Off-Lease) - RB-LE',238.0,'Lenovo','15.4 in','4 GB','250 KB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo X1 Carbon Laptop Intel Core i5 1.8GHz Processor 4GB Memory 128GB Solid State Hard Drive Webcam Windows 10 Pro',329.97,'Lenovo','14 in','4.00 KB','128.00 KB','Intel Core i5','1.90 Hz','Windows 10','0 h'
'Lenovo Miix 320-10ICR - 10.1" - Atom x5 Z8350 - 2 GB RAM - 64 GB SSD',274.5,'Lenovo','10.10 Inches','2 Gigabytes','64 Gigabytes','Intel x5-Z8350','1.44 Gigahertz','Windows 10 Pro (English)','0 h'
'Refurbished Lenovo Thinkpad T410 Laptop i5 2.4GHz 4GB 160GB Win 7 PRO DVDRW',199.99,'Lenovo',nan,'4 GB','160 GB',nan,'2 Ghz','Microsoft Windows',nan
'Lenovo N42-20 Chromebook - 14" - Celeron N3060 - 4 GB RAM - 16 GB SSD',251.62,'Lenovo','14.00 in','4 Gigabytes',nan,'Intel Celeron','1.60 Gigahertz','Chrome OS',nan
