'ASUS VivoBook Flip 14 Thin and Light 2-in-1 HD Touchscreen Laptop, Intel® Quad-Core Pentium® N4200 Processor (2.5GHz), 4GB RAM, 64GB EMMC Storage, Windows 10 Home',349.0,'ASUS','14.00 in','4 KB','64.00 GB','Intel Pentium','1.1 Hz','Windows 10',nan
'Asus T102HA-C4-GR 10.1" Touch Laptop Intel X5-Z8350 1.44GHz 4GB 64GB w/ pen W10 Refurbished',319.0,'ASUS','10.1 in','64 GB','4 GB','Intel Atom','1.44 Hz','Windows 10',nan
'Manufacturer Refurbished - Asus C301SA-IB04 13.3" Laptop Intel Celeron N3160 1.60GHz 4GB 32GB Chrome OS',189.99,'ASUS','13.3\"',nan,nan,nan,nan,nan,nan
'15.6" N3050 4GB 500GB W10',345.1,'ASUS','15.6','0 Gigabytes','0 Gigabytes','Intel N3050','1.6 Gigahertz','Unknown',nan
'Refurbished ASUS UX32VD-DH71 Notebook PC - Intel Core i7 3517U 1.9 GHz Processor - 4 GB RAM - 500 GB Hard Drive - 13.3-inch Display - Windows 8 - Silver Aluminum',663.27,'ASUS','13.3 in','4 KB','500 GB','Intel Core i7','1.9 GHz','Microsoft Windows',nan
'ASUS Metallic 17.3" GL752VW-DH74 Laptop PC with Intel Core i7-6700HQ Processor, 16GB Memory, 1TB Hard Drive and Windows 10',1624.12,'ASUS','17.3 in','16 GB','1  TB','Intel 7265 AC (2x2 AC, 867 Mbps)','2.60 GHz, with a Max Turbo Speed of 3.50 GHz','Windows 10','5 hours'
'Manufacturer Refurbished - ASUSPRO P2440UA-XS71 14" Laptop Intel Core i7 7500U 2.70GHz 8GB 256GB SSD W10',539.99,'ASUS','14\"',nan,'256 GB',nan,nan,nan,nan
'Refurbished Asus - Flip 2-in-1 13.3 Touch-Screen Laptop - Intel Core i3 - 6GB Memory - 500GB Hard Drive - Aluminum Black - Q302LA-BHI3T09',349.0,'ASUS',nan,nan,'500',nan,nan,nan,nan
'Refurbished ASUS TP401NA-WH21T 14" Touchscreen Laptop Quad-Core 2.5GHz 4GB RAM 64GB EMMC',237.29,'ASUS','14\"','4 GB',nan,nan,nan,'Microsoft Windows',nan
'Asus ASUSPRO 15.6" Laptop Intel Core i3-7100U 4GB 500GB DVDRW Win10',579.99,'ASUS','15.60 Inches','4 Gigabytes','500 Gigabytes','Intel i3-7100U','2.4 Gigahertz','Windows 10',nan
'ASUS Chromebook Flip C302CA-DHM4 12.5 inch Touchscreen Intel Core m3-6Y30 900MHz/ 4GB LPDDR3/ 64GB eMMC + TPM/ Chrome Notebook (Silver)',728.21,'ASUS',nan,'4 GB',nan,nan,nan,nan,nan
'Asus Asus Mb168b Wide Screen 15.6in 16:9,1366x768,0.252mm Pixel Pitch,200 Cd/m2, 500:',171.8,'ASUS','15.6\"',nan,nan,nan,nan,nan,nan
'Asus 10.1" Netbook w/ Intel Bay Trail-T TZ3775, 2GB RAM & 64GB SSD',331.78,'ASUS','10.10 Inches','2 Gigabytes','64 Gigabytes','Intel Z3775','1.46 Gigahertz','Windows 10',nan
'L200HA-EDU3 X5-Z8350 1.44G 4GB 64GB 11.6IN W10 DARK BLUE',294.04,'ASUS','11.60 Inches','4 Gigabytes','64 Gigabytes','Intel','1.44 Gigahertz','Windows 10',nan
'Manufacturer Refurbished - ASUS C302CA-RHPDT11 12.5" Laptop Intel Pentium 4405Y 1.5GHz 4GB 32GB Chrome OS',380.99,'ASUS','12.5\"','32 GB',nan,nan,nan,'Microsoft Windows',nan
'Refurbished - ASUS TP500LA-DS71T 15.6" Laptop Core i7-5500U 2.40GHz 8GB RAM 1TB HDD Win8.1',449.99,'ASUS','15.6',nan,nan,nan,nan,nan,nan
'Asus X751NA-DS21Q 17.3 inch Intel Pentium N4200 1.1GHz/ 8GB DDR3/ 1TB HDD/ DVDÂ±RW/ USB3.0/ Windows 10 Notebook (Black)',705.14,'ASUS',nan,'8 GB','1000',nan,nan,'Microsoft Windows',nan
'Manufacturer Refurbished - Asus R417NA-RS01-BL 14" Laptop Intel Celeron N3350 1.1GHz 4GB 32GB eMMC W10',189.99,'ASUS','14\"',nan,nan,nan,nan,'Microsoft Windows',nan
'ASUS Flip R554LA-RH31T(WX) 15.6" Core i3 4005U 6/500 GB HDD Laptop - New Open Box',359.0,'ASUS','15.6',nan,nan,nan,nan,'Microsoft Windows',nan
'P2440UQ-XS71 I7-7500U 2.7G 12GB 512GB SSD DVDRW 14IN W10P',949.0,'ASUS','14.00 Inches','12 Gigabytes','512 Gigabytes','Intel i7-7500U','2.7 Gigahertz','Windows 10',nan
'Refurbished ASUS K84L-7KVX Core i3-2350M Dual-Core 2.3GHz 4GB 320GB DVD±RW 14 LED Laptop PC Windows 7 Home Premium w/Webcam (Dark Brown)',268.99,'ASUS',nan,nan,'320',nan,nan,nan,nan
'Refurbished Asus Chromebook Flip 2-in-1 C100PA - 10.1 Touch - Rockchip RK3288C - 2GB - 16GB Flash',232.36,'ASUS',nan,nan,'16',nan,nan,nan,nan
'Refurbished K53E-1BSX Core i5 Laptop PC 2.5GHz 4GB 5',331.5,'ASUS',nan,nan,nan,nan,nan,nan,nan
'Asus VivoBook Pro 15 FHD GTX 1050 4GB, 16GB RAM, 512GB SSD Touchscreen Laptop',1169.0,'ASUS','15.60 in','16.00 GB','512.00 GB','Intel Core i7','2.80 GHz','Windows 10','0 h'
'Manufacturer Refurbished - Asus E200HA-US01-BL 11.6" Laptop Intel Atom X5-Z8300 1.44GHz 2GB 32GB eMMC W10',149.99,'ASUS',nan,nan,nan,nan,nan,nan,nan
'Asus 13.3" Laptop w/ Intel Celeron N3060, 4GB RAM & 16GB eMMC - Red',241.77,'ASUS','13.30 Inches','4 Gigabytes','16 Gigabytes','Intel N3060','1.6 Gigahertz','Chrome OS','15'
'Asus UX306UA-VB72 Asus Ux306Ua-Vb72 Zenbook',999.91,'ASUS',nan,'8 GB',nan,'Intel Core i7',nan,'Microsoft Windows',nan
'Asus 13.3" Laptop w/ Intel Celeron N3060, 4GB RAM & 16GB eMMC - Light Blue',222.4,'ASUS','13.30 Inches','4 Gigabytes','16 Gigabytes','Intel N3060','1.6 Gigahertz','Chrome OS','15'
'Asus FX503VM 15.6” FHD, Intel Core i7-7700HQ Quad-Core 2.8GHz (Turbo up to 3.8GHz), 3GB GTX 1060, 128GB SSD + 1TB HDD, 16GB DDR4, Windows 10 Powerful Gaming Laptop',989.0,'ASUS','15.60 in','16.00 GB','1.00 TB','Intel Core i7','2.80 GHz','Windows 10',nan
'Asus ROG Strix GL503VS-DH74 15.6-inch Scar Edition, 144Hz G-SYNC, GTX 1070, Core i7, 16GB DDR4, 256GB PCIe SSD+1TB SSHD Gaming Laptop',1899.99,'ASUS','15.60 in','16.00 GB','1.00 TB','Intel Core i7','2.80 GHz','Windows 10','3 Hours'
'ASUS ZenBook UX330UA-AH55 13.3-inch Anti-glare FHD Ultra-Slim Laptop 8th gen Intel i5 Processor, 8GB DDR3, 256GB SSD, Backlit keyboard, Fingerprint Reader, Windows 10, Grey',879.99,'ASUS','13.3\"','8 GB','256 GB',nan,nan,'Microsoft Windows',nan
'Manufacturer Refurbished - Asus E502MA-2BXX 15.6" Laptop N3540 2.16GHz 2GB RAM 500GB HDD W8.1PRO',250.99,'ASUS','15.6\"','2 GB','500 GB',nan,nan,'Microsoft Windows',nan
'ASUS R518UA-RS51T 15.6 inch Core i5-7200U Dual-Core 8GB DDR4 Multi-Touch 1920 x 1080 2-in-1 Notebook',927.83,'ASUS','15.60 in','8.00 GB','1.00 TB','Intel Core i5','2.50 GHz','Windows 10','6.00 h'
