ID,Name,Price,Brand,Screen Size,RAM,Hard Drive Capacity,Processor Type,Processor Speed,Operating System,Battery Life
2716,Apple MacBook Pro 15-Inch Laptop Quad i7 2.2GHz / 16GB DDR3 Ram / 1TB SSHD / AMD Radeon 6750M Graphics / OS X 10.12 / DVD-RW / Thunderbolt / Wifi / (Refurbished),1099.95,Apple,15.4 in,16 GB,1 TB,Quad Intel Core i7,2.2 GHz,"Mac OS X 10.12 Sierra, Mac OS",5 h
2717,"Apple 13"" MacBook Air 1.3GHz Intel Core i5 / 4GB RAM, 128GB SSD(Refurbished)",599.99,Apple,13.3 in,4 GB,128 GB,Intel Core i5,1.4 GHz,Mac OS 10.12 Sierra,
2718,"Apple 15.4"" MacBook Pro with Touch Bar (Space Gray) #MLH32LL/A + Padded Case For Macbook + Fibercloth Bundle",1984.99,Apple,15.4,,,,,,
2719,Apple Certified Refurbished A Grade Macbook Air 13.3-inch Laptop 1.4GHZ Dual Core i5 (Early 2014) MD760LL/B 256 GB HD 4 GB Memory 1440 x 900 Display Mac OS X v10.12 Sierra Power Adapter,599.99,Apple,13.30 in,4.00 GB,256.00 GB,Intel Core i5,1.40 GHz,Mac OS,
2720,"Apple A Grade Macbook 12-inch (Retina, Gold) 1.2GHz Core m5 (Early 2016) MLHF2LL/A 512 GB SSD 8 GB Memory 2304x1440 Display Mac OS X v10.12 Sierra Power Adapter Included",919,Apple,12.00 in,8.00 GB,512.00 GB,Intel Core M5,1.20 GHz,Mac OS,
2721,"Certified Refurbished Apple Macbook Pro 15"" i7 2012 [2.3] [256GB] [8GB] MC975LL/A",1004.27,Apple,15 in,8 GB,256 GB,Intel Core i7,2.3 GHz,OS x 10.7 Lion,7 h
2722,"Refurbished Apple MC724LL/A MacBook Pro 13.3"" Notebook - Intel Core i7 2.7GHz, 4GB RAM, 500GB Hard Drive (Scratched and Dented)",499.99,Apple,"13.3\""",4 GB,500 GB,,,Microsoft Windows,
2723,"Apple MacBook Air MD760LL/A Intel Core i5-4250U X2 1.3GHz 4GB 128GB SSD, Silver (Scratch And Dent Refurbished)",598.98,Apple,13.3 in,4 GB,128 GB,Intel Core i5,1.3 Hz,Apple Mac OS X 10.8,7 h
2724,Apple MacBook Pro 13.3 MC374LL/A Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop (Scratch and Dent Refurbished),399.99,Apple,13.3 in,4 GB,250 GB,Intel Core 2 Duo,2.4 GHz,Mac OS,
2725,Certified Refurbished - Apple MacBook Pro 13-Inch Laptop - 2.3Ghz Core i5 / 4GB RAM / 320GB MC700LL/A (Grade B),431.37,Apple,13.3 in,4 GB,320 GB,Intel Core i5,2.3 Hz,"Mac OS X v10.7 Lion, Mac OS",
2726,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz 256GB SSD / 16GB Memory - Refurbished,675,Apple,13.3 in,16 GB,240 GB,Intel Core 2 Duo,2.4 Hz,Mac OS,
2727,"Apple MacBook Pro Retina Core i5-4258U Dual-Core 2.4GHz 8GB 256GB SSD 13.3"" Notebook OS X w/Webcam & BT (Late 2013) - Refurbished",699.99,Apple,"13.3\""",8 GB,256 GB,,,,
2728,"Apple 15.4"" MacBook Pro with Touch Bar (Silver) #MPTU2LL/A + White Wired Earbuds Headphones + Padded Case For Macbook + Fibercloth Bundle",2268.79,Apple,15.4,,,,,,
2729,"Apple MacBook 13.3"" Refurbished - A1181 Notebook - Intel Core 2 Duo - 4 GB RAM - 120 gb HDD - DVD-Writer - Nvidia GeForce 9400M - Wifi - Webcam - Mac OS 10.6 Snow Leopard",127.99,Apple,13.3,,120,,,,
2730,Certified Refurbished - Apple MacBook Pro 15-Inch Laptop - 2.53Ghz Core 2 Duo / 4GB RAM / 250GB MC118LL/A (Grade B),508.7,Apple,15.4 in,4 GB,250 GB,Intel Core 2 Duo,2.53 GHz,"Mac OS X, Mac OS",
2731,"Certified Refurbished Apple Macbook Pro 13"" i7 2012 [2.9] [8GB] [750] MD102LL/A",649.18,Apple,13 in,8 GB,750 GB,Intel Core i7,2.9 Hz,Mac OS,7 h
2732,"Apple 13.3"" MacBook Pro Notebook Computer (Mid 2012)",899,Apple,"13.3""",,,Intel Core i5,2.5 GHz,,7 hours
2733,"Apple 13.3"" MacBook Air 256GB SSD #MQD42LL/A + Padded Case For Macbook + Fibercloth Bundle",1082.39,Apple,13.3,,256,,,,
2734,"Apple 13.3"" MacBook Pro (Space Gray) 512GB SSD #MPXW2LL/A + Padded Case For Macbook + Fibercloth Bundle",1924.29,Apple,13.3,,512,,,,
2735,"Apple MacBook Pro Core i7-2635QM Quad-Core 2.0GHz 4GB 500GB DVD?RW Radeon HD 6490M 15.4"" OS X w/Webcam (Early 2011) - Refurbished",749.99,Apple,15.4,,500,,,,
2736,"Apple MacBook Pro 17"" Core i7 2.3GHz 4GB 750GB DVD±RW Notebook w/Cam MC725LL/A (Early 2011) - Refurbished",739.99,Apple,"17\""",4 GB,750 GB,,,Microsoft Windows,
2737,Refurbished Apple Macbook Air MD231LL/A 13.3-inch Laptop Intel Core i5-3427U X2 1.6GHz 4GB 128GB SSD,599.99,Apple,"13.3\""",4 GB,128 GB,,1.6 GHz,Microsoft Windows,
2738,"Apple MacBook Air MD711LL/A 11.6"" Intel i5 1.3 GHz Dual-Core 4GB RAM 128GB HD, Refurbished Scratch and Dent",499.98,Apple,11.6 in,8 GB,128 GB,Intel Core i7,1.7 Hz,Mac OS,9 h
2739,"Apple MacBook Air MD761LL/B Intel Core i5-4260U X2 1.4GHz 4GB 256GB SSD 13.3"",Silver (Scratch And Dent Refurbished)",699.99,Apple,13.3 in,4 GB,256 GB,Intel Core i5,1.4 GHz,"Mac OS X 10.9 Mavericks, Mac OS",12 h
2740,"Apple MacBook Pro MD101LL/A Intel Core i5-3210M X2 2.5GHz 4GB 500GB 13.3"",Silver (Scratch And Dent Refurbished)",444.75,Apple,13.3 in,4 GB,500 GB,Intel Core i5,2.5 Hz,Apple Mac OS X 10.8,6 h
2741,"Apple MacBook Pro MC721LL/A Intel Core i7-2635QM X4 2.0GHz 4GB 500GB 15.4"",Silver (Scratch And Dent Refurbished)",579.7,Apple,15.4 Inches,4 Gigabytes,500 Gigabytes,Intel Core i7-2635QM,2.0 Gigahertz,Apple Mac OS X 10.7,7 Hours
2742,"Refurbished Apple MacBook Pro 15.4"" Core i7-3635QM 2.4GHz 16GB 256GB SSD Laptop - ME664LL/A",1562.73,Apple,15.4,16 GB,,Intel Core i7,,Apple iOS,
