ID,Name,Price,Brand,Screen Size,RAM,Hard Drive Capacity,Processor Type,Processor Speed,Operating System,Battery Life,Clean Name
1235,"Refurbished Lenovo Black 15.6"" ThinkPad T510 Laptop PC with Intel Core i5-520M Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro",266.98,Lenovo,"15.6""",8 GB,128 GB,Intel Core i5,2.40 GHz,Windows 10,,Refurbished Black ThinkPad T510 Intel i5 520M 128GB Drive
1236,"Refurbished Lenovo 12.5"" ThinkPad X220 Laptop PC with Intel Core i5-2520M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",219.78,Lenovo,"12.5""",4 GB,320 GB,Intel Core i5,2.50 GHz,Windows 10,30 minutes,Refurbished 12 ThinkPad X220 Intel i5 2520M 320GB Drive
1237,LENOVO THINKPAD T430 - Intel Core i5-3320M 2.6GHz / 4GB RAM / 320GB HD / DVDRW,229.99,Lenovo,,4 GB,320 GB,,,Microsoft Windows,,THINKPAD T430 Intel i5 3320M 320GB
1238,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 7 Pro - Intel Core i7-7500U, 180GB SSD, 8GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",1529.17,Lenovo,14 Inches,8 Gigabytes,180 Gigabytes,core_i7,3.5 Gigahertz,Windows 7,,2017 ThinkPad X1 Carbon 5th Intel i7 7500U 180GB SSD IPS 1920x1080 Reader Classic Black
1239,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 10 Pro - Silver Color - Intel Core i7-7600U, 512GB SSD, 8GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader",1699.17,Lenovo,14 Inches,8 Gigabytes,512 Gigabytes,core_i7,3.9 Gigahertz,Windows 10,,2017 ThinkPad X1 Carbon 5th Silver Color Intel i7 7600U 512GB SSD IPS 1920x1080 Reader
1240,Refurbished Lenovo ThinkPad T410 i7 2.6GHz 4GB 320GB DRW Windows 10 Pro 64 Laptop Computer B,223.0,Lenovo,,4 GB,320 GB,,,Microsoft Windows,,Refurbished ThinkPad T410 i7 320GB DRW B
1241,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB SSD, 8GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",1679.17,Lenovo,14 Inches,8 Gigabytes,256 Gigabytes,core_i7,3.5 Gigahertz,Windows 10,,2017 ThinkPad X1 Carbon 5th Intel i7 7500U SSD WQHD IPS 2560x1440 Reader Classic Black
1242,"Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 7 Pro - Intel i7-6700HQ, 32GB RAM, 1TB SSD, 15.6"" FHD IPS (1920x1080) Display, NVIDIA Quadro M1000M, Fingerprint Reader, AC Wi-Fi",1999.14,Lenovo,,,,,,,,ThinkPad P50 Mobile Intel i7 6700HQ SSD IPS 1920x1080 NVIDIA Quadro M1000M Reader Wi Fi
1243,Refurbished Lenovo ThinkPad X230 i7 2.9GHz 8GB 240SSD Windows 10 Pro 64 Laptop CAM,309.75,Lenovo,,,,,,,,Refurbished ThinkPad X230 i7 9GHz 240SSD CAM
1244,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 10 Pro - Intel Core i5-7300U, 128GB SSD, 8GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, Black Color",1299.17,Lenovo,14 Inches,8 Gigabytes,128 Gigabytes,core_i5,3.5 Gigahertz,Windows 10,,2017 ThinkPad X1 Carbon 5th Intel i5 7300U 128GB SSD IPS 1920x1080 Reader Black Color
1245,Off Lease Lenovo ThinkPad T420 i7 2.8GHz 8GB 500GB DVD Windows 10 Pro 64 Laptop Computer B Scratch and Dent,305.0,Lenovo,14 Inches,8 Gigabytes,500 Gigabytes,Intel Core i7,2.8 Gigahertz,Windows 10,,Off Lease ThinkPad T420 i7 8GHz B
1246,"Refurbished Lenovo ThinkPad X240 2.1GHz i7 8GB 240SSD Windows 10 Pro 64 12"" Laptop B Camera",329.25,Lenovo,,,,,,,,Refurbished ThinkPad X240 i7 240SSD 12 B
1247,"Refurbished Lenovo ThinkPad X220 12"" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 4GB RAM, 500GB Hard Drive",235.97,,,,,,,,,Refurbished ThinkPad X220 12 Intel i5 2520M Drive
1248,"Lenovo ThinkPad L470 Windows 10 Pro - i5-6300U, 512GB SSD, 8GB RAM, 14"" IPS FHD (1920x1080) Matte Display, Intel HD Graphics 520, 4G LTE-A WWAN Card",1249.16,Lenovo,14 Inches,8 Gigabytes,512 Gigabytes,core_i7,3 Gigahertz,Windows 10,,ThinkPad L470 i5 6300U 512GB SSD IPS 1920x1080 Matte Intel 520 4G LTE WWAN
1249,"Lenovo ThinkPad T470s Windows 10 Pro LTE 4G Laptop - Intel Core i7-7600U, 24GB RAM, 128GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color",1399.21,Lenovo,14 Inches,8 Gigabytes,128 Gigabytes,core_i7,3.5 Gigahertz,Windows 10,,ThinkPad T470s LTE 4G Intel i7 7600U 24GB 128GB SSD IPS WQHD 2560x1440 Matte Reader Smart Reader Black Color
1250,Refurbished Lenovo ThinkPad T430 i7 2.9GHz 4GB 256SSD DRW Windows 10 Pro 64 Laptop CAM,364.76,Lenovo,,,,,,,,Refurbished ThinkPad T430 i7 9GHz 256SSD DRW CAM
1251,"Lenovo ThinkPad E575 - 15.6"" - A10 9600P - 8 GB RAM - 500 GB HDD",600.45,Lenovo,15.60 Inches,8 Gigabytes,500 Gigabytes,AMD A10-9600P,2.4 Gigahertz,Windows 10 Pro (English),0 h,ThinkPad E575 A10 9600P 500
1252,"Lenovo Legion Y720-15IKB 15.6"" Intel Core i7-7700HQ 16GB DDR4 1TB HDD - 256GB SSD - Windows 10 Home 3840 x 2160 IPS Black Notebook",1557.0,Lenovo,15.60 in,16.00 GB,256.00 GB,Intel Core i7,2.80 GHz,Windows 10,5.00 h,Legion Y720 15IKB Intel i7 7700HQ SSD 3840 x 2160 IPS Black Notebook
1253,"Refurbished Lenovo Twist S230U 12.5"" Touchscreen Laptop, Windows 10 Pro 64-Bit, Intel Core i3-3227U Processor, 4GB RAM, 128GB SSD Hard Drive",254.38,Lenovo,"12.5\""",4 GB,128 GB,,,Microsoft Windows,,Refurbished Twist S230U 12 Touchscreen Bit Intel i3 3227U 128GB SSD Drive
1254,Refurbished Lenovo B50-45 15.6 inch Laptop 320GB · 4GB RAM · 1.35 GHz 59442503 (Black),194.9,Lenovo,,,320,,,,,Refurbished B50 45 320GB · · 35 GHz 59442503 Black
1255,"New Genuine Lenovo Thinkpad W530 15.6"" HD+ LCD Screen 04W6848 (SCREEN ONLY )",99.95,Lenovo,15.6,,,,,,,New Genuine Thinkpad W530 LCD 04W6848 ONLY
1256,"Lenovo ThinkPad P50 - 15.6"" - Xeon E3-1505MV5 - 16 GB RAM - 256 GB SSD",1799.99,Lenovo,"15.6""",16 GB,256 GB,"Intel 8260 AC (2x2 AC, 867 Mbps)",2.80 GHz,Windows 7,9 hours 42 minutes,ThinkPad P50 Xeon E3 1505MV5 SSD
1257,"Refurbished Lenovo ThinkPad T430 Business Laptop - Windows10 Pro - Intel i7-3520M, 500GB HDD 7200RPM, 4GB RAM, 14 HD 720p Webcam,",337.85,Lenovo,"14\""",4 GB,500 GB,,,Microsoft Windows,,Refurbished ThinkPad T430 Business Windows10 Intel i7 3520M 7200RPM 720p
1258,"Refurbished Lenovo W540 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800MQ Processor, 8GB RAM, 500GB Solid State Drive",546.0,Lenovo,"15.6""",8 GB,500 GB,Intel Core i7,2.70 GHz,Windows 10,1 hour,Refurbished W540 Intel i7 4800MQ Drive
1259,Refurbished Lenovo ThinkPad X230 i7 2.9GHz 4GB 256SSD Windows 10 Pro 64 Laptop CAM,304.5,Lenovo,,4 GB,,,,Microsoft Windows,,Refurbished ThinkPad X230 i7 9GHz 256SSD CAM
1260,"Refurbished Lenovo ideapad 110 Laptop, 15.6 Screen, Intel Core i3-6100U, 8GB Memory, 1TB Hard Drive, Windows 10",325.0,Lenovo,,8 GB,1 TB,,,Microsoft Windows,,Refurbished ideapad 110 Intel i3 6100U Drive
1261,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 10 Pro - Intel Core i7-7600U, 1TB NVMe-PCIe SSD, 8GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, Black Color",1899.17,Lenovo,14 Inches,8 Gigabytes,1 Terabytes,core_i7,3.9 Gigahertz,Windows 10,,2017 ThinkPad X1 Carbon 5th Intel i7 7600U NVMe PCIe SSD IPS 1920x1080 Reader Black Color
1262,Lenovo E531 6885CCU 15.6-Inch Netbook- Refurbished,279.99,Lenovo,"15.6""",2 GB,320 GB,Intel Core i3,2.40 GHz,Microsoft Windows,6.20 Hour,E531 6885CCU Netbook Refurbished
1263,Refurbished Lenovo T440S Core i5--4300U 1.9GHz/8192/500 SSD/14/CAM/Win10P64,679.99,Lenovo,,,,,,Microsoft Windows,,Refurbished T440S i5 4300U 9GHz 8192 500 SSD CAM Win10P64
1264,Refurbished Lenovo ThinkPad T430 i5 2.6GHz 8GB 240SSD DVD Windows 10 Pro 64 Laptop CAM,289.0,Lenovo,,,,,,,,Refurbished ThinkPad T430 i5 240SSD CAM
1265,"Lenovo ThinkPad X1 Yoga Multimode Ultrabook - Windows 10 Pro - Intel i7-6600U, 512GB SSD, 16GB RAM, 14"" WQHD IPS 2560x1440 Touchscreen w/ Pen Input, Fingerprint Reader, Thin & Light",1949.16,Lenovo,14 Inches,16 Gigabytes,512 Gigabytes,core_i7,3.4 Gigahertz,Windows 10,,ThinkPad X1 Yoga Multimode Ultrabook Intel i7 6600U 512GB SSD WQHD IPS 2560x1440 Touchscreen w Input Reader Thin Light
1266,"Lenovo 320S-15IKB - 15.6"" - Core i5 7200U - 8 GB RAM - 1 TB HDD",729.89,Lenovo,15.60 in,8.00 GB,1.00 TB,Intel Core i5,2.50 GHz,Windows 10,9.00 h,320S 15IKB i5 7200U
1267,"(Seller Refurbished) LENOVO T540P Notebook PC - 15.6"" Display - Intel i5-4300M Core i5 2.6GHz CPU - 128GB SATA/SSD - 8GB RAM - DVDROM - Windows 10 Pro 64-bit Installed",309.99,Lenovo,"15.6\""",8 GB,128 GB,,,Microsoft Windows,,Seller Refurbished T540P Notebook Intel i5 4300M i5 CPU 128GB SATA SSD DVDROM bit Installed
1268,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 10 Pro - Modern Silver - Intel Core i7-7500U, 128GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader",1799.21,Lenovo,14 Inches,16 Gigabytes,128 Gigabytes,core_i7,3.5 Gigahertz,Windows 10,,2017 ThinkPad X1 Carbon 5th Modern Silver Intel i7 7500U 128GB SSD WQHD IPS 2560x1440 Reader
1269,"Lenovo N23 Yoga Chromebook - 11.6"" - MT8173c - 4 GB RAM - 32 GB SSD",278.98,Lenovo,11.60 Inches,4 Gigabytes,32 Gigabytes,MediaTek M8173C,0 Gigahertz,Chrome OS,10 Hours,N23 Yoga Chromebook MT8173c SSD
1270,"Lenovo ThinkPad X1 Carbon - 14"" - Core i7 6600U - 16 GB RAM - 512 GB SSD",2299.87,Lenovo,"14.0""",16 GB,512 GB,Intel Core i7,2.60 GHz,Windows 7,11 hours,ThinkPad X1 Carbon i7 6600U 512 SSD
1271,"Lenovo Legion Y520-15IKBN - 15.6"" - Core i7 7700HQ - 8 GB RAM - 1 TB HDD",948.0,Lenovo,15.60 Inches,8 Gigabytes,1 Terabytes,Intel i7-7700HQ,2.8 Gigahertz,Windows 10,,Legion Y520 15IKBN i7 7700HQ
1272,"Lenovo ThinkPad P51 - 15.6"" - Xeon E3-1505MV6 - 16 GB RAM - 512 GB SSD",2286.75,Lenovo,15.60 in,16.00 GB,512.00 GB,Xeon,3.00 GHz,Windows 10 Pro (English),6 Hours,ThinkPad P51 Xeon E3 1505MV6 512 SSD
1273,"Lenovo ThinkPad P40 Yoga - 14"" - Core i7 6600U - 16 GB RAM - 512 GB SSD",2039.88,Lenovo,"14""",16 GB,512 GB,Intel Core i7,2.6 GHz,Windows 10,8 hours,ThinkPad P40 Yoga i7 6600U 512 SSD
1274,"Lenovo N23 Chromebook - 11.6"" - Celeron N3060 - 2 GB RAM - 16 GB SSD",188.97,Lenovo,11.60 Inches,2 Gigabytes,16 Gigabytes,Intel N3060,1.6 Gigahertz,Chrome OS,10 Hours,N23 Chromebook Celeron N3060 SSD
1275,"Lenovo ThinkPad X1 Yoga - 14"" - Core i7 7600U - 16 GB RAM - 512 GB SSD",2328.57,Lenovo,14.00 in,16.00 GB,512.00 GB,Intel Core i7,2.80 GHz,Windows 10 Pro (English),,ThinkPad X1 Yoga i7 7600U 512 SSD
1276,"Lenovo ThinkPad P70 - 17.3"" - Core i7 6700HQ - 16 GB RAM - 500 GB HDD",1671.3,Lenovo,17.3 in,16 GB,500 GB,Intel Core i7,2.60 GHz,Windows 7,8 hours 30 minutes,ThinkPad P70 17 i7 6700HQ 500
1277,"Lenovo ThinkPad P50 - 15.6"" - Core i7 6700HQ - 8 GB RAM - 500 GB HDD",1493.75,Lenovo,"15.6""",8 GB,500 GB,Intel Core i7,2.60 GHz,Windows 10,9 hours 42 minutes,ThinkPad P50 i7 6700HQ 500
1278,"Lenovo ThinkPad P50 - 15.6"" - Core i7 6820HQ - 16 GB RAM - 256 GB SSD",2270.95,Lenovo,"15.6""",16 GB,256 GB,Intel Core i7,2.70 GHz,Windows 7,9 hours 42 minutes,ThinkPad P50 i7 6820HQ SSD
1279,"Lenovo ThinkPad X270 - 12.5"" - Core i5 6200U - 8 GB RAM - 500 GB HDD",951.98,Lenovo,12.50 in,8.00 GB,500.00 GB,Intel Core i5,2.30 GHz,Windows 7,,ThinkPad X270 12 i5 6200U 500
1280,"Lenovo ThinkPad P40 Yoga - 14"" - Core i7 6500U - 8 GB RAM - 256 GB SSD",1333.82,Lenovo,"14.0""",8 GB,256 GB,Intel Core i7,2.50 GHz,Windows 10,8 hours,ThinkPad P40 Yoga i7 6500U SSD
1281,"Lenovo 320-17IKB - 17.3"" - Core i7 7500U - 16 GB RAM - 2 TB HDD",847.78,Lenovo,17.30 Inches,16 GB,2 Terabytes,Intel i7-7500U,2.7 Gigahertz,Windows 10,0 h,320 17IKB 17 i7 7500U
1282,"Refurbished Lenovo Black 15.6"" ThinkPad T510 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 250GB Hard Drive and Windows 10 Home",237.8,Lenovo,15.6 in,4 GB,250 GB,Intel Core i5,2.40 GHz,Windows 10,,Refurbished Black ThinkPad T510 Intel i5 520M Drive
1283,"Refurbished Lenovo T510 15.6"" Laptop, Windows 10 Home, Intel Core i5-520M Processor, 3GB RAM, 160GB Hard Drive",241.0,Lenovo,"15.6""",3 GB,160 GB,Intel Core i5,2.40 GHz,Windows 10,1 hour,Refurbished T510 Intel i5 520M 3GB 160GB Drive
1284,Lenovo IdeaPad 720S-14IKBR Core i5 256GB SSD M.2 Windows 10 4-cell 1920 x 1080 Laptop,941.91,Lenovo,14.00 in,8.00 GB,256.00 GB,Intel Core i5,1.60 GHz,Windows 10,8.00 h,IdeaPad 720S 14IKBR i5 SSD M cell 1920 x 1080
1285,"Lenovo ThinkPad X1 Yoga - 14"" - Core i7 6500U - 8 GB RAM - 512 GB SSD",1749.99,Lenovo,"14.0""",8 GB,512 GB,Intel Core i7,2.50 GHz,Windows 10,11 hours,ThinkPad X1 Yoga i7 6500U 512 SSD
1286,"Lenovo ThinkPad T470 - 14"" - Core i5 6200U - 4 GB RAM - 500 GB HDD",759.04,Lenovo,14.00 in,4.00 GB,500.00 GB,Intel Core i5,2.30 GHz,Windows 7,0 h,ThinkPad T470 i5 6200U 500
1287,"Lenovo ThinkPad Yoga 370 - 13.3"" - Core i7 7500U - 8 GB RAM - 256 GB SSD",1530.21,Lenovo,13.30 Inches,8 Gigabytes,256 Gigabytes,Intel i7-7500U,2.7 Gigahertz,Windows 10 Pro (English),0 h,ThinkPad Yoga 370 13 i7 7500U SSD
1288,Lenovo IdeaPad 320-15IKB Touch Core i7 12GB 1TB Laptop,751.72,Lenovo,15.60 in,12.00 GB,1.00 TB,Intel Core i7,2.70 GHz,Windows 10,4.50 h,IdeaPad 320 15IKB Touch i7 12GB
1289,"Refurbished Lenovo ThinkPad T431S 14"" Laptop, Windows 10 Pro, Intel Core i5-3337U Processor, 4GB RAM, 128GB Solid State Drive",278.25,Lenovo,"14.0""",4 GB,128 GB,Intel Core i5,1.80 GHz,Windows 10,1 hour,Refurbished ThinkPad T431S Intel i5 3337U 128GB Drive
1290,"Refurbished Lenovo T510 15.6"" Laptop, Windows 10 Pro, Intel Core i5-520M Processor, 3GB RAM, 160GB Hard Drive",223.71,Lenovo,"15.6""",3 GB,160 GB,Intel Core i5,2.40 GHz,Windows 10,1 hour,Refurbished T510 Intel i5 520M 3GB 160GB Drive
1291,"Lenovo 80SF001FUS N22,Chrome N3060 11.6 in Chromebook",221.72,Lenovo,11.60 in,4 Gigabytes,16 Gigabytes,Intel N3060,1.6 Gigahertz,Chrome OS,,80SF001FUS N22 N3060 Chromebook
1292,"Lenovo 710S Plus-13IKB - 13.3"" - Core i7 7500U - 8 GB RAM - 256 GB SSD",929.0,Lenovo,13.30 in,8.00 GB,256.00 GB,Intel Core i7,2.70 GHz,Windows 10,7.00 h,710S Plus 13IKB 13 i7 7500U SSD
1293,"Lenovo Miix 320-10ICR - 10.1"" - Atom x5 Z8350 - 2 GB RAM - 64 GB SSD",278.9,Lenovo,"10.1""",2 GB,64 GB,Intel Atom x5-Z8350 Processor,1.44 GHz,Windows 10,10 hours,Miix 320 10ICR Atom x5 Z8350 SSD
1294,"Lenovo IdeaPad 320-15IKB 80XL 15.6"" FHD Laptop i7-7500U 16GB 2TB Win10",896.65,Lenovo,"15.6""",0 GB,2 TB,Intel Core i7,0 GHz,"Microsoft Windows, Windows 10",0 h,IdeaPad 320 15IKB 80XL i7 7500U 2TB Win10
1295,"Lenovo ThinkPad T570 - 15.6"" - Core i5 7300U - 8 GB RAM - 256 GB SSD",1492.12,Lenovo,15.60 Inches,8 Gigabytes,256 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English),0 h,ThinkPad T570 i5 7300U SSD
1296,"Refurbished Lenovo ThinkPad T440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 500GB Hard Drive",300.0,Lenovo,"14.0""",8 GB,500 GB,Intel Core i5,1.90 GHz,Windows 10,1 hour,Refurbished ThinkPad T440 Intel i5 4300U Drive
1297,"Lenovo Flex 5 15.6"" 4K Touchscreen Laptop i7-8550U 16GB 1TB 256GB 940MX Win10",1218.73,Lenovo,15.60 Inches,16 Gigabytes,1 Terabytes,Intel i7-8550U,1.8 Gigahertz,Windows 10,0 h,Flex 4K Touchscreen i7 8550U 940MX Win10
1298,"Lenovo Ideapad 310 15.6"" Laptop, Black AMD A12-9700P, 12GB, 1TB HDD, AMD Radeon R5 Graphics, Windows 10",418.88,Lenovo,15.60 in,12.00 GB,1.00 TB,AMD Radeon,2.50 GHz,Windows 10,5.00 h,Ideapad 310 Black AMD A12 9700P 12GB AMD Radeon R5
1299,"Lenovo ThinkPad E570 - 15.6"" - Core i7 7500U - 8 GB RAM - 256 GB SSD",879.99,Lenovo,15.60 Inches,8 Gigabytes,256 Gigabytes,Intel i7-7500U,2.7 Gigahertz,Windows 10,7 Hours,ThinkPad E570 i7 7500U SSD
1300,"Lenovo ThinkPad T570 - 15.6"" - Core i5 6300U - 4 GB RAM - 500 GB HDD",1093.58,Lenovo,15.60 Inches,4 Gigabytes,500 Gigabytes,Intel i5-6300U,2.4 Gigahertz,Windows 7,,ThinkPad T570 i5 6300U 500
1301,"Lenovo - 110-15ISK 15.6"" Laptop - Intel Core i3 - 6GB Memory - 1TB Hard Drive - Ebony black 80UD00M3US Notebook PC Computer",428.0,Lenovo,15.6,4.00 GB,1,Intel Core i3,3.90 GHz,Microsoft Windows,,110 15ISK Intel i3 Drive Ebony black 80UD00M3US Notebook
1302,Lenovo IdeaPad 320-15IKB Core i3 4GB 1TB Laptop,464.0,Lenovo,15.60 in,4.00 GB,1.00 TB,Intel Core i3,2.40 GHz,Windows 10,5.00 h,IdeaPad 320 15IKB i3
1303,"Refurbished Lenovo ThinkPad T430s Laptop i5-3320M 2.6GHz 4GB 500GB HDD WebCam 14"" LCD Win10",249.99,Lenovo,"14""",4 GB,320 GB,Intel Core i5 3rd Generation,2.60 GHz,Windows 10,7.60 Hour,Refurbished ThinkPad T430s i5 3320M LCD Win10
1304,"Lenovo 80UD016QUS Ideapad 110 15.6"" Laptop Computer Notebook PC 1TB 6GB Windows 10 HD Graphics Intel 510",379.99,Lenovo,15.6 in,,1 KB,Intel Pentium,,Microsoft Windows,,80UD016QUS Ideapad 110 Notebook Intel 510
1305,Lenovo Yoga 900 Core i7 6500U 13.3  QHD+ Touch 8GB 256GB SSD WiFi AC Win10 Ultrabook Laptop,1089.0,Lenovo,13.3 in,8 GB,256 Gigabytes,Intel Core i7,2.50 Hz,"Microsoft Windows, Windows 10",,Yoga 900 i7 6500U 13 QHD Touch SSD Win10 Ultrabook
1306,"Lenovo ThinkPad E470 - 14"" - Core i5 7200U - 8 GB RAM - 500 GB HDD",795.5,Lenovo,14.00 Inches,8 Gigabytes,500 Gigabytes,Intel i5-7200U,2.5 Gigahertz,Windows 10 Pro (English),,ThinkPad E470 i5 7200U 500
1307,"Lenovo ThinkPad T570 - 15.6"" - Core i7 7600U - 8 GB RAM - 256 GB SSD",1599.0,Lenovo,15.60 in,8.00 GB,256.00 GB,Core i7-i7-6500U,2.80 GHz,Windows 10 Pro (English),0 h,ThinkPad T570 i7 7600U SSD
1308,"Lenovo ThinkPad X1 Tablet - 12"" - Core m5 6Y57 - 8 GB RAM - 256 GB SSD",769.99,Lenovo,"12.0""",,,,,Windows 10,10 hours,ThinkPad X1 Tablet 12 m5 6Y57 SSD
1309,"Lenovo Yoga 700 2-in-1 11.6"" Core M5 1.1Ghz 8 GB 256 GB  Windows 10 Laptop NEW",559.0,Lenovo,11.6,,,Core m5,,Microsoft Windows,,Yoga 700 M5 NEW
1310,Lenovo FLEX 4 I7/2.7 14TCH 8GB 512GB SSD W10,899.0,Lenovo,14 Inches,8 Gigabytes,"512, GB",Intel Core i7,2.70 Gigahertz,Windows 10,,FLEX I7 14TCH 512GB SSD W10
1311,"Lenovo 710S Plus-13IKB - 13.3"" - Core i5 7200U - 8 GB RAM - 256 GB SSD",903.74,Lenovo,13.30 Inches,8 Gigabytes,256 Gigabytes,Intel i5-7200U,2.5 Gigahertz,Windows 10,8 Hours,710S Plus 13IKB 13 i5 7200U SSD
1312,"Lenovo ThinkPad X1 Yoga 4G LTE Multimode Ultrabook - Windows 10 Pro - Intel i7-7600U, 1TB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Touchscreen w/ Pen Input, Fingerprint Reader - Black",2699.16,Lenovo,14 Inches,16 Gigabytes,1 Terabytes,core_i7,3.9 Gigahertz,Windows 10,,ThinkPad X1 Yoga 4G LTE Multimode Ultrabook Intel i7 7600U SSD WQHD IPS 2560x1440 Touchscreen w Input Reader Black
1313,Refurbished Lenovo ThinkPad T450s 2.6GHz DC i7 12GB 256SSD Windows 10 Pro 64 Laptop B Camera,498.05,Lenovo,,,,,,,,Refurbished ThinkPad T450s i7 12GB 256SSD B
1314,"HP EliteBook 8560p QZ508US 15.6"" LED Notebook - Intel - Core i7 i7-2620M 2.7GHz - Platinum",324.15,Lenovo,"15.6""",8 GB,500 GB,Intel Core i7,2.70 GHz,Microsoft Windows,,EliteBook 8560p QZ508US Notebook Intel i7 i7 2620M 7GHz Platinum
1315,"Refurbished Lenovo ThinkPad X220 12"" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 8GB RAM, 320GB Hard Drive",241.76,Lenovo,"12.0""",8 GB,320 GB,Intel Core i5,2.5 GHz,Windows 10,5 hours,Refurbished ThinkPad X220 12 Intel i5 2520M 320GB Drive
1316,"Lenovo ThinkPad P51 - 15.6"" - Core i7 7820HQ - 8 GB RAM - 256 GB SSD",2217.05,Lenovo,15.60 in,8.00 GB,256.00 GB,Intel Core i7-7820HQ,2.90 GHz,Windows 10 Pro (English),6 Hours,ThinkPad P51 i7 7820HQ SSD
1317,"Lenovo Ideapad 310 - 15.6"" HD Display Laptop with 3x Faster WiFi Intel Core i5, 8 GB RAM, 1TB HDD, Windows 10",599.0,Lenovo,15.60 in,8.00 GB,1.00 TB,Intel Core i5,2.30 GHz,Windows 10,4.00 h,Ideapad 310 3x Faster Intel i5
1318,"Lenovo ThinkPad P71 - 17.3"" - Core i7 7700HQ - 8 GB RAM - 500 GB HDD",1650.57,Lenovo,17.30 in,8.00 GB,500.00 GB,Intel Core i7 i7-7700HQ,2.80 GHz,Windows 10 Pro (English),0 h,ThinkPad P71 17 i7 7700HQ 500
1319,"Lenovo ThinkPad P51s 20HB001HUS 15.6"" LCD Mobile Workstation Ultrabook - Intel Core i5 [7th Gen] i5-7300U Dual-core [2 Core] 2.60 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Pro 64-bit [English] -",1345.68,Lenovo,"15.6""",4 GB,500 GB,Intel Core i5,2.60 GHz,"Microsoft Windows, Windows 10 Pro (English)",,ThinkPad P51s 20HB001HUS LCD Mobile Ultrabook Intel i5 7th i5 7300U Dual 60 GHz 500 bit English
1320,Lenovo ThinkPad T510 Intel Core i7 M620 2.67GHz 4GB 500GB DVD-RW 15.6 Windows 7 Professional 64-bit - Refurbished,308.05,Lenovo,15.6,,500,,,,,ThinkPad T510 Intel i7 M620 67GHz Professional bit Refurbished
1321,Lenovo 110 80V70001US Touch Notebook 110 80V70001US Touch Notebook,539.0,Lenovo,15.6 Inches,8 Gigabytes,1 Terabytes,AMD A-Series,2.20 Gigahertz,Windows 10,,110 80V70001US Touch Notebook 110 80V70001US Touch Notebook
1322,"Lenovo ThinkPad E570 - 15.6"" - Core i5 6200U - 4 GB RAM - 500 GB HDD",740.69,Lenovo,15.60 Inches,4 Gigabytes,500 Gigabytes,Intel i5-6200U,2.3 Gigahertz,Windows 7,0 h,ThinkPad E570 i5 6200U 500
1323,"Lenovo 320S-15IKB - 15.6"" - Core i7 7500U - 8 GB RAM - 512 GB SSD",849.11,Lenovo,15.60 in,8.00 GB,512.00 GB,Intel Core i7,2.70 GHz,Windows 10,9.00 h,320S 15IKB i7 7500U 512 SSD
1324,"Lenovo ThinkPad Yoga 11e Chromebook - 11.6"" - Celeron N3450 - 4 GB RAM - 32 GB SSD",396.52,Lenovo,11.60 Inches,4 Gigabytes,32 Gigabytes,Intel N3450,1.1 Gigahertz,Chrome OS,,ThinkPad Yoga 11e Chromebook Celeron N3450 SSD
1325,"Refurbished Lenovo ThinkPad X220 2.5GHz i5 4GB 320GB Windows 10 Pro 64 12"" Laptop B Camera",141.1,Lenovo,,,,,,,,Refurbished ThinkPad X220 5GHz i5 320GB 12 B
1326,Refurbished Lenovo ThinkPad T450s 2.6GHz i7 12GB 256SSD Windows 10 Pro 64 Laptop Camera,542.25,Lenovo,,,,,,,,Refurbished ThinkPad T450s i7 12GB 256SSD
1327,"Refurbished Lenovo 15.5"" T510 Laptop PC with Intel Core i5 Processor, 4GB Memory, 128GB Solid State Drive and Windows 10 Pro",244.39,Lenovo,"15.5""",4 GB,128 GB,Intel Core i5,2.40 GHz,Windows 10,,Refurbished T510 Intel i5 128GB Drive
